LocalDateTime,UTCOffset,DateTimeUTC,BGA,BattVolt,Chlorophyll,Discharge_cms,Door_Tot,EXOTime,EXOVolt,ODO,ODO_Local,ODO_Sat,RH_enc,Rain_Tot,SpCond,Stage,StageNaNCounter,StageOffset,TurbAvg,TurbBES,TurbMax,TurbMed,TurbMin,TurbVar,TurbWipe,WaterSurfaceElev,WaterTemp_EXO,WaterTemp_PT,WaterTemp_Turb,fDOM,pH
2024-03-30 00:45:00,-7.0,2024-03-30 07:45:00,4551.0,12.88,11.96,4.213728,0.0,0.0,0.0,10.28,101.8,85.2,77.75,,409.3,25.59,0.0,-9.84,7.23,7.16,8.82,7.17,6.13,0.349,0.0,7.414029,7.16,7.178,7.2,0.0,8.7
2024-03-30 01:00:00,-7.0,2024-03-30 08:00:00,7999.0,12.87,11.96,4.225319,0.0,0.0,0.0,10.28,101.7,85.1,77.75,,409.2,25.67,0.0,-9.84,6.56,6.49,10.57,6.47,5.29,0.542,0.0,7.414842,7.12,7.151,7.2,0.0,8.69
2024-03-30 01:15:00,-7.0,2024-03-30 08:15:00,7999.0,12.87,11.95,4.226222,0.0,0.0,0.0,10.28,101.7,85.0,77.0,,409.2,25.68,0.0,-9.84,6.54,6.4,10.51,6.4,5.1,0.721,0.0,7.414905,7.1,7.118,7.1,0.0,8.69
2024-03-30 01:30:00,-7.0,2024-03-30 08:30:00,7999.0,12.86,11.95,4.250347,0.0,0.0,0.0,10.29,101.7,85.0,77.34,,409.2,25.84,0.0,-9.84,5.85,5.76,11.99,5.78,4.77,0.674,0.0,7.416589,7.07,7.101,7.1,0.0,8.69
2024-03-30 01:45:00,-7.0,2024-03-30 08:45:00,7999.0,12.85,11.95,4.232435,0.0,0.0,0.0,10.29,101.5,84.9,78.43,,409.2,25.72,0.0,-9.84,5.65,5.59,7.86,5.59,4.62,0.311,0.0,7.415339,7.02,7.059,7.1,0.0,8.68
2024-03-30 02:00:00,-7.0,2024-03-30 09:00:00,7999.0,12.85,11.95,4.257803,0.0,0.0,0.0,10.29,101.4,84.8,78.1,,409.2,25.9,0.0,-9.84,5.63,5.48,13.87,5.49,4.42,1.12,0.0,7.417107,6.97,7.002,7.0,0.0,8.68
2024-03-30 02:15:00,-7.0,2024-03-30 09:15:00,7999.0,12.85,11.95,4.251615,0.0,0.0,0.0,10.3,101.4,84.8,77.76,,409.3,25.85,0.0,-9.84,5.02,4.87,11.69,4.87,4.01,0.776,0.0,7.416677,6.94,6.966,7.0,0.0,8.67
2024-03-30 02:30:00,-7.0,2024-03-30 09:30:00,7999.0,12.84,11.95,4.238477,0.0,0.0,0.0,10.31,101.4,84.8,77.01,,409.4,25.759999999999998,0.0,-9.84,5.02,4.78,12.53,4.77,4.03,1.25,0.0,7.415761,6.89,6.931,6.9,0.0,8.67
2024-03-30 02:45:00,-7.0,2024-03-30 09:45:00,7999.0,12.84,11.95,4.256311,0.0,0.0,0.0,10.31,101.3,84.7,76.68,,409.5,25.89,0.0,-9.84,5.09,4.74,18.62,4.7,3.86,2.892,0.0,7.417003,6.84,6.882,6.9,0.0,8.67
2024-03-30 03:00:00,-7.0,2024-03-30 10:00:00,7999.0,12.83,11.95,4.240314,0.0,0.0,0.0,10.32,101.2,84.6,76.37,,409.6,25.77,0.0,-9.84,4.69,4.59,8.26,4.58,3.76,0.412,0.0,7.415889,6.79,6.833,6.8,0.0,8.66
2024-03-30 03:15:00,-7.0,2024-03-30 10:15:00,7999.0,12.82,11.95,4.284466,0.0,0.0,0.0,10.33,101.2,84.6,77.29,,409.2,26.08,0.0,-9.84,4.52,4.44,6.81,4.45,3.76,0.247,0.0,7.418954,6.74,6.787,6.8,0.0,8.66
2024-03-30 03:30:00,-7.0,2024-03-30 10:30:00,7999.0,12.82,11.95,4.253328,0.0,0.0,0.0,10.33,101.2,84.6,77.42,,409.2,25.86,0.0,-9.84,4.84,4.57,16.84,4.54,3.38,2.282,0.0,7.416796,6.7,6.734,6.7,0.0,8.66
2024-03-30 03:45:00,-7.0,2024-03-30 10:45:00,7999.0,12.81,11.95,4.246914,0.0,0.0,0.0,10.34,101.2,84.6,77.15,,409.4,25.82,0.0,-9.84,4.52,4.36,8.53,4.34,3.64,0.565,0.0,7.416349,6.66,6.698,6.7,0.0,8.65
2024-03-30 04:00:00,-7.0,2024-03-30 11:00:00,7999.0,12.8,11.95,4.233594,0.0,0.0,0.0,10.36,101.2,84.6,76.95,,409.3,25.73,0.0,-9.84,4.21,4.14,7.04,4.17,3.17,0.371,0.0,7.41542,6.61,6.653,6.7,0.0,8.65
2024-03-30 04:15:00,-7.0,2024-03-30 11:15:00,7999.0,12.8,11.95,4.201805,0.0,0.0,0.0,10.37,101.1,84.6,77.49,,409.6,25.5,0.0,-9.84,4.23,4.05,10.16,4.02,3.08,1.046,0.0,7.413191,6.53,6.589,6.6,0.0,8.64
2024-03-30 04:30:00,-7.0,2024-03-30 11:30:00,7999.0,12.79,11.95,4.186004,0.0,0.0,0.0,10.38,101.1,84.5,77.15,,409.7,25.39,0.0,-9.84,3.99,3.91,6.18,3.87,3.03,0.234,0.0,7.412077,6.48,6.529,6.5,0.0,8.64
2024-03-30 04:45:00,-7.0,2024-03-30 11:45:00,7999.0,12.79,11.95,4.184536,0.0,0.0,0.0,10.39,101.2,84.6,76.34,,409.6,25.380000000000003,0.0,-9.84,4.2,3.97,9.9,3.95,3.25,1.007,0.0,7.411973,6.46,6.504,6.5,0.0,8.64
2024-03-30 05:00:00,-7.0,2024-03-30 12:00:00,7999.0,12.78,11.95,4.145276,0.0,0.0,0.0,10.41,101.2,84.6,75.93,,409.5,25.1,0.0,-9.84,3.85,3.8,5.73,3.77,3.08,0.184,0.0,7.409187,6.42,6.469,6.5,0.0,8.64
2024-03-30 05:15:00,-7.0,2024-03-30 12:15:00,7999.0,12.78,11.95,4.158706,0.0,0.0,0.0,10.42,101.2,84.6,74.84,,409.4,25.2,0.0,-9.84,3.78,3.71,5.11,3.67,3.15,0.14,0.0,7.410143,6.38,6.428,6.4,0.0,8.64
2024-03-30 05:30:00,-7.0,2024-03-30 12:30:00,7999.0,12.77,11.95,4.155076,0.0,0.0,0.0,10.43,101.2,84.6,74.98,,409.3,25.17,0.0,-9.84,3.79,3.74,4.96,3.75,2.99,0.13,0.0,7.409885,6.32,6.374,6.4,0.0,8.63
2024-03-30 05:45:00,-7.0,2024-03-30 12:45:00,7999.0,12.77,11.95,4.146554,0.0,0.0,0.0,10.44,101.2,84.6,75.73,,409.1,25.11,0.0,-9.84,3.97,3.8,6.99,3.83,3.19,0.462,0.0,7.409278,6.29,6.331,6.3,0.0,8.63
2024-03-30 06:00:00,-7.0,2024-03-30 13:00:00,7999.0,12.76,11.95,4.15237,0.0,0.0,0.0,10.45,101.2,84.6,77.97,,408.7,25.15,0.0,-9.84,3.8,3.74,5.33,3.74,3.06,0.16,0.0,7.409692,6.29,6.318,6.3,0.0,8.63
2024-03-30 06:15:00,-7.0,2024-03-30 13:15:00,7999.0,12.76,11.95,4.204032,0.0,0.0,0.0,10.45,101.2,84.7,79.86,,408.2,25.52,0.0,-9.84,3.87,3.82,5.17,3.8,3.18,0.141,0.0,7.413348,6.27,6.296,6.3,0.0,8.63
2024-03-30 06:30:00,-7.0,2024-03-30 13:30:00,7999.0,12.75,11.95,4.168814,0.0,0.0,0.0,10.46,101.3,84.7,81.2,,408.2,25.27,0.0,-9.84,4.06,3.86,15.47,3.87,3.22,1.601,0.0,7.410861,6.28,6.299,6.3,0.0,8.64
2024-03-30 06:45:00,-7.0,2024-03-30 13:45:00,7999.0,12.75,11.95,4.050305,0.0,0.0,0.0,10.48,101.4,84.8,79.54,,408.0,24.42,0.0,-9.84,4.01,3.82,7.45,3.8,3.0,0.622,0.0,7.40234,6.26,6.288,6.3,0.0,8.64
2024-03-30 07:00:00,-7.0,2024-03-30 14:00:00,7999.0,12.75,11.95,3.957201,0.0,0.0,0.0,10.49,101.5,84.8,78.08,,407.6,23.73,0.0,-9.84,3.67,3.57,5.38,3.55,3.09,0.176,0.0,7.395477,6.21,6.248,6.3,0.0,8.63
2024-03-30 07:15:00,-7.0,2024-03-30 14:15:00,7999.0,12.75,11.94,3.916942,0.0,0.0,0.0,10.51,101.5,84.9,77.23,,407.3,23.43,0.0,-9.84,3.73,3.67,5.58,3.63,2.89,0.253,0.0,7.392461,6.17,6.2,6.2,0.0,8.63
2024-03-30 07:30:00,-7.0,2024-03-30 14:30:00,7999.0,12.75,11.95,3.886873,0.0,0.0,0.0,10.52,101.5,84.9,76.21,,406.9,23.2,0.0,-9.84,3.68,3.59,9.65,3.57,2.84,0.561,0.0,7.390188,6.13,6.164,6.2,0.0,8.63
2024-03-30 07:45:00,-7.0,2024-03-30 14:45:00,7999.0,12.75,11.95,3.863645,0.0,0.0,0.0,10.54,101.6,85.0,75.74,,406.8,23.03,0.0,-9.84,3.72,3.62,6.51,3.6,2.98,0.304,0.0,7.388422,6.1,6.128,6.1,0.0,8.63
2024-03-30 08:00:00,-7.0,2024-03-30 15:00:00,7999.0,12.75,11.95,3.906125,0.0,0.0,0.0,10.56,101.7,85.0,75.81,,406.5,23.35,0.0,-9.84,4.16,3.69,18.96,3.64,2.94,5.09,0.0,7.391645,6.06,6.096,6.1,0.0,8.63
2024-03-30 08:15:00,-7.0,2024-03-30 15:15:00,7999.0,12.77,11.95,4.006465,0.0,0.0,0.0,10.6,102.0,85.3,76.48,,406.0,24.1,0.0,-9.84,3.84,3.69,6.22,3.67,3.04,0.366,0.0,7.399127,6.02,6.046,6.1,0.0,8.62
2024-03-30 08:30:00,-7.0,2024-03-30 15:30:00,7999.0,12.82,11.95,4.093943,0.0,0.0,0.0,10.65,102.5,85.7,76.35,,406.2,24.740000000000002,0.0,-9.84,3.85,3.75,6.1,3.76,2.87,0.339,0.0,7.405505,6.02,6.038,6.0,0.0,8.63
2024-03-30 08:45:00,-7.0,2024-03-30 15:45:00,7999.0,12.91,11.95,4.176411,0.0,0.0,0.0,10.74,103.4,86.5,73.91,,406.4,25.32,0.0,-9.84,3.76,3.66,5.86,3.66,3.03,0.263,0.0,7.411399,6.02,6.048,6.1,0.0,8.64
2024-03-30 09:00:00,-7.0,2024-03-30 16:00:00,7999.0,13.0,11.95,4.169343,0.0,0.0,0.0,10.76,103.6,86.6,71.73,,406.2,25.27,0.0,-9.84,3.72,3.66,5.7,3.65,2.94,0.213,0.0,7.410898,6.01,6.045,6.0,0.0,8.64
2024-03-30 09:15:00,-7.0,2024-03-30 16:15:00,7999.0,13.2,11.95,4.176335,0.0,0.0,0.0,10.83,104.2,87.1,68.02,,405.9,25.32,0.0,-9.84,3.79,3.62,6.08,3.59,3.01,0.402,0.0,7.411393,6.02,6.045,6.0,0.0,8.64
2024-03-30 09:30:00,-7.0,2024-03-30 16:30:00,7999.0,13.57,11.95,4.19363,0.0,0.0,0.0,10.88,104.8,87.6,63.99,,405.9,25.45,0.0,-9.84,3.86,3.64,16.14,3.64,2.95,2.073,0.0,7.412615,6.04,6.102,6.1,0.0,8.65
2024-03-30 09:45:00,-7.0,2024-03-30 16:45:00,7999.0,13.91,11.95,4.224263,0.0,0.0,0.0,10.9,105.0,87.8,59.77,,405.7,25.66,0.0,-9.84,4.19,3.92,15.54,3.87,3.14,1.945,0.0,7.414768,6.07,6.213,6.1,0.0,8.66
2024-03-30 10:00:00,-7.0,2024-03-30 17:00:00,7999.0,14.62,11.96,4.274846,0.0,0.0,0.0,10.94,105.5,88.3,56.24,,405.6,26.009999999999998,0.0,-9.84,4.19,4.13,5.87,4.14,3.34,0.196,0.0,7.418289,6.12,6.149,6.1,0.0,8.66
2024-03-30 10:15:00,-7.0,2024-03-30 17:15:00,7999.0,14.53,11.96,4.297922,0.0,0.0,0.0,10.95,105.8,88.5,52.3,,405.8,26.17,0.0,-9.84,5.31,5.27,7.09,5.29,4.33,0.291,0.0,7.419882,6.16,6.168,6.2,0.0,8.66
2024-03-30 10:30:00,-7.0,2024-03-30 17:30:00,7999.0,14.48,11.96,4.244015,0.0,0.0,0.0,10.93,105.6,88.3,50.73,,406.0,25.8,0.0,-9.84,6.07,5.98,7.95,5.95,5.04,0.325,0.0,7.416147,6.18,6.208,6.2,0.0,8.66
2024-03-30 10:45:00,-7.0,2024-03-30 17:45:00,7999.0,14.53,11.96,4.128005,0.0,0.0,0.0,10.94,105.8,88.5,50.32,,406.1,24.98,0.0,-9.84,6.8,6.64,14.37,6.58,5.4,0.933,0.0,7.407953,6.21,6.337,6.2,0.0,8.67
2024-03-30 11:00:00,-7.0,2024-03-30 18:00:00,7999.0,14.53,11.96,4.148068,0.0,0.0,0.0,10.96,106.2,88.8,45.43,,406.0,25.119999999999997,0.0,-9.84,9.15,9.09,12.7,9.07,8.09,0.469,0.0,7.409386,6.28,6.398,6.3,0.0,8.66
2024-03-30 11:15:00,-7.0,2024-03-30 18:15:00,7999.0,14.44,11.96,4.184595,0.0,0.0,0.0,10.94,106.2,88.8,40.75,,405.9,25.380000000000003,0.0,-9.84,10.39,10.31,13.0,10.32,9.02,0.471,0.0,7.411978,6.34,6.426,6.4,0.0,8.66
2024-03-30 11:30:00,-7.0,2024-03-30 18:30:00,7999.0,14.46,11.96,4.207567,0.0,0.0,0.0,10.93,106.2,88.8,36.41,,405.7,25.54,0.0,-9.84,10.73,10.69,13.17,10.72,9.07,0.625,0.0,7.413597,6.41,6.492,6.4,0.0,8.66
2024-03-30 11:45:00,-7.0,2024-03-30 18:45:00,7999.0,14.44,11.96,4.227619,0.0,0.0,0.0,10.89,105.9,88.6,35.72,,406.0,25.689999999999998,0.0,-9.84,12.16,12.09,16.21,12.1,10.74,0.683,0.0,7.415002,6.42,6.508,6.5,0.0,8.66
2024-03-30 12:00:00,-7.0,2024-03-30 19:00:00,7999.0,14.41,11.97,4.249945,0.0,0.0,0.0,10.85,105.5,88.2,42.76,,406.1,25.84,0.0,-9.84,11.98,11.91,17.98,11.9,9.66,1.302,0.0,7.416561,6.4,6.492,6.4,0.0,8.65
2024-03-30 12:15:00,-7.0,2024-03-30 19:15:00,7999.0,14.44,11.96,4.283568,0.0,0.0,0.0,10.83,105.3,88.1,44.12,,406.5,26.07,0.0,-9.84,13.98,13.92,17.18,13.93,11.92,1.094,0.0,7.418892,6.43,6.521,6.5,0.0,8.64
2024-03-30 12:30:00,-7.0,2024-03-30 19:30:00,7999.0,14.41,11.97,4.297818,0.0,0.0,0.0,10.84,105.4,88.2,43.58,,406.7,26.17,0.0,-9.84,15.83,15.78,18.36,15.72,13.79,1.191,0.0,7.419875,6.44,6.465,6.5,0.0,8.65
2024-03-30 12:45:00,-7.0,2024-03-30 19:45:00,7999.0,14.4,11.96,4.32844,0.0,0.0,0.0,10.86,105.6,88.3,43.92,,406.9,26.380000000000003,0.0,-9.84,16.85,16.78,19.97,16.68,14.5,1.475,0.0,7.421977,6.43,6.56,6.5,0.0,8.65
2024-03-30 13:00:00,-7.0,2024-03-30 20:00:00,7999.0,14.4,11.97,4.294833,0.0,0.0,0.0,10.87,105.5,88.3,45.61,,406.9,26.15,0.0,-9.84,16.72,16.7,21.55,16.8,14.11,1.751,0.0,7.41967,6.38,6.547,6.4,0.0,8.64
2024-03-30 13:15:00,-7.0,2024-03-30 20:15:00,7999.0,14.38,11.96,4.324729,0.0,0.0,0.0,10.89,105.6,88.3,46.76,,407.0,26.36,0.0,-9.84,17.69,17.61,20.88,17.57,15.25,1.54,0.0,7.421723,6.33,6.594,6.4,0.0,8.64
2024-03-30 13:30:00,-7.0,2024-03-30 20:30:00,7999.0,14.18,11.96,4.238981,0.0,0.0,0.0,10.9,105.6,88.3,47.85,,406.9,25.759999999999998,0.0,-9.84,19.49,19.47,21.71,19.5,16.2,1.111,0.0,7.415796,6.3,6.485,6.3,0.0,8.65
2024-03-30 13:45:00,-7.0,2024-03-30 20:45:00,7999.0,14.02,11.96,4.066467,0.0,0.0,0.0,10.89,105.6,88.3,45.88,,406.9,24.54,0.0,-9.84,22.63,22.61,26.29,22.71,18.92,2.017,0.0,7.403516,6.35,6.535,6.4,0.0,8.65
2024-03-30 14:00:00,-7.0,2024-03-30 21:00:00,7999.0,14.0,11.96,4.051834,0.0,0.0,0.0,10.81,104.9,87.8,47.78,,406.9,24.43,0.0,-9.84,25.49,25.47,30.31,25.42,22.12,3.042,0.0,7.402452,6.37,6.544,6.4,0.0,8.64
2024-03-30 14:15:00,-7.0,2024-03-30 21:15:00,7999.0,13.99,11.96,4.049062,0.0,0.0,0.0,10.73,104.2,87.2,53.74,,406.9,24.41,0.0,-9.84,26.73,26.56,32.57,26.61,22.93,2.997,0.0,7.402249,6.39,6.511,6.4,0.0,8.63
2024-03-30 14:30:00,-7.0,2024-03-30 21:30:00,7999.0,14.01,11.96,4.071444,0.0,0.0,0.0,10.72,104.2,87.1,58.01,,406.8,24.57,0.0,-9.84,25.78,25.39,41.6,25.41,23.2,5.261,0.0,7.403877,6.42,6.517,6.5,0.0,8.63
2024-03-30 14:45:00,-7.0,2024-03-30 21:45:00,7999.0,14.05,11.96,4.167553,0.0,0.0,0.0,10.76,104.8,87.6,57.0,,406.6,25.259999999999998,0.0,-9.84,22.27,22.19,26.41,22.12,19.76,1.597,0.0,7.410771,6.48,6.563,6.5,0.0,8.65
2024-03-30 15:00:00,-7.0,2024-03-30 22:00:00,7999.0,14.04,11.96,4.180741,0.0,0.0,0.0,10.81,105.4,88.1,52.59,,406.2,25.36,0.0,-9.84,19.68,19.61,22.62,19.56,17.38,1.554,0.0,7.411705,6.55,6.611,6.6,0.0,8.66
2024-03-30 15:15:00,-7.0,2024-03-30 22:15:00,7999.0,14.02,11.96,4.250056,0.0,0.0,0.0,10.81,105.6,88.3,52.66,,406.0,25.84,0.0,-9.84,17.52,17.43,23.22,17.38,14.85,1.92,0.0,7.416568,6.62,6.663,6.6,0.0,8.66
2024-03-30 15:30:00,-7.0,2024-03-30 22:30:00,7999.0,14.03,11.96,4.466848,0.0,0.0,0.0,10.81,105.8,88.5,54.15,,405.9,27.32,0.0,-9.84,16.2,16.02,19.65,15.94,14.04,1.539,0.0,7.431302,6.68,6.704,6.7,0.0,8.67
2024-03-30 15:45:00,-7.0,2024-03-30 22:45:00,7999.0,14.0,11.96,4.625923,0.0,0.0,0.0,10.79,105.7,88.4,56.18,,405.6,28.35,0.0,-9.84,14.75,14.58,20.07,14.52,12.44,1.919,0.0,7.441681,6.76,6.769,6.8,0.0,8.68
2024-03-30 16:00:00,-7.0,2024-03-30 23:00:00,7999.0,13.91,11.96,4.555569,0.0,0.0,0.0,10.75,105.5,88.3,59.41,,405.5,27.9,0.0,-9.84,12.95,12.76,15.96,12.71,10.66,1.428,0.0,7.437134,6.82,6.826,6.8,0.0,8.68
2024-03-30 16:15:00,-7.0,2024-03-30 23:15:00,7999.0,13.82,11.96,4.472358,0.0,0.0,0.0,10.74,105.6,88.3,61.28,,405.5,27.35,0.0,-9.84,11.7,11.57,14.05,11.6,10.44,0.787,0.0,7.431667,6.86,6.871,6.9,0.0,8.69
2024-03-30 16:30:00,-7.0,2024-03-30 23:30:00,7999.0,13.8,11.96,4.440151,0.0,0.0,0.0,10.75,105.7,88.4,61.96,,405.4,27.14,0.0,-9.84,11.12,11.14,13.34,11.1,9.2,0.568,0.0,7.429524,6.89,6.903,6.9,0.0,8.69
2024-03-30 16:45:00,-7.0,2024-03-30 23:45:00,7999.0,13.76,11.96,4.410074,0.0,0.0,0.0,10.74,105.7,88.4,63.86,,405.6,26.939999999999998,0.0,-9.84,10.56,10.57,12.04,10.6,9.53,0.317,0.0,7.427511,6.91,6.925,6.9,0.0,8.7
2024-03-30 17:00:00,-7.0,2024-03-31 00:00:00,7999.0,13.69,11.96,4.34865,0.0,0.0,0.0,10.7,105.4,88.1,65.15,,405.7,26.52,0.0,-9.84,10.04,9.99,12.14,10.0,8.36,0.582,0.0,7.423356,6.93,6.941,7.0,0.0,8.7
2024-03-30 17:15:00,-7.0,2024-03-31 00:15:00,7999.0,13.62,11.96,4.273942,0.0,0.0,0.0,10.69,105.4,88.1,66.51,,405.8,26.009999999999998,0.0,-9.84,9.75,9.62,14.81,9.61,8.35,0.931,0.0,7.418227,6.97,6.977,7.0,0.0,8.7
2024-03-30 17:30:00,-7.0,2024-03-31 00:30:00,7999.0,13.58,11.96,4.2252,0.0,0.0,0.0,10.69,105.4,88.2,65.63,,405.8,25.67,0.0,-9.84,8.85,8.77,12.69,8.77,6.96,0.781,0.0,7.414833,7.0,7.009,7.0,0.0,8.71
2024-03-30 17:45:00,-7.0,2024-03-31 00:45:00,7999.0,13.46,11.96,4.216149,0.0,0.0,0.0,10.65,105.1,87.9,70.58,,405.9,25.6,0.0,-9.84,8.9,8.81,11.44,8.77,7.67,0.62,0.0,7.414199,7.02,7.027,7.0,0.0,8.71
2024-03-30 18:00:00,-7.0,2024-03-31 01:00:00,7999.0,13.38,11.96,4.237103,0.0,0.0,0.0,10.62,104.9,87.7,72.07,,405.8,25.75,0.0,-9.84,8.26,8.09,12.41,8.05,6.6,0.997,0.0,7.415665,7.05,7.057,7.1,0.0,8.71
2024-03-30 18:15:00,-7.0,2024-03-31 01:15:00,7999.0,13.26,11.96,4.25374,0.0,0.0,0.0,10.59,104.6,87.5,77.23,,405.9,25.869999999999997,0.0,-9.84,8.65,8.56,12.3,8.53,7.25,0.561,0.0,7.416825,7.08,7.086,7.1,0.0,8.71
2024-03-30 18:30:00,-7.0,2024-03-31 01:30:00,7999.0,13.16,11.96,4.258095,0.0,0.0,0.0,10.56,104.4,87.3,78.18,,405.6,25.9,0.0,-9.84,8.06,7.89,12.02,7.84,6.05,1.007,0.0,7.417128,7.09,7.096,7.1,0.0,8.71
2024-03-30 18:45:00,-7.0,2024-03-31 01:45:00,7999.0,13.07,11.96,4.273314,0.0,0.0,0.0,10.55,104.2,87.2,78.59,,405.6,26.0,0.0,-9.84,8.48,7.72,27.54,7.73,6.28,11.11,0.0,7.418183,7.09,7.101,7.1,0.0,8.71
2024-03-30 19:00:00,-7.0,2024-03-31 02:00:00,7999.0,13.03,11.96,4.277818,0.0,0.0,0.0,10.54,104.2,87.1,78.8,,405.6,26.03,0.0,-9.84,8.09,8.02,11.1,8.03,6.65,0.461,0.0,7.418495,7.08,7.096,7.1,0.0,8.71
2024-03-30 19:15:00,-7.0,2024-03-31 02:15:00,7999.0,13.0,11.96,4.274114,0.0,0.0,0.0,10.53,104.1,87.0,79.15,,405.5,26.009999999999998,0.0,-9.84,7.48,7.37,11.74,7.41,6.28,0.732,0.0,7.418238,7.08,7.095,7.1,0.0,8.71
2024-03-30 19:30:00,-7.0,2024-03-31 02:30:00,7999.0,12.99,11.96,4.261373,0.0,0.0,0.0,10.51,103.9,86.9,79.08,,405.4,25.92,0.0,-9.84,7.27,7.23,9.54,7.24,6.05,0.35,0.0,7.417355,7.08,7.093,7.1,0.0,8.72
2024-03-30 19:45:00,-7.0,2024-03-31 02:45:00,7999.0,12.97,11.96,4.228036,0.0,0.0,0.0,10.53,104.0,87.0,79.28,,405.3,25.689999999999998,0.0,-9.84,7.15,7.02,16.96,7.03,6.01,1.308,0.0,7.415031,7.07,7.086,7.1,0.0,8.71
2024-03-30 20:00:00,-7.0,2024-03-31 03:00:00,7999.0,12.97,11.96,4.200264,0.0,0.0,0.0,10.56,104.2,87.1,78.33,,405.4,25.490000000000002,0.0,-9.84,7.91,7.85,9.68,7.85,6.66,0.382,0.0,7.413083,7.03,7.057,7.1,0.0,8.71
2024-03-30 20:15:00,-7.0,2024-03-31 03:15:00,7999.0,12.96,11.95,4.176403,0.0,0.0,0.0,10.54,104.0,87.0,78.27,,405.3,25.32,0.0,-9.84,7.8,7.66,12.99,7.62,6.68,0.667,0.0,7.411398,7.02,7.031,7.0,0.0,8.71
2024-03-30 20:30:00,-7.0,2024-03-31 03:30:00,7999.0,12.95,11.96,4.164462,0.0,0.0,0.0,10.5,103.6,86.7,78.95,,405.0,25.240000000000002,0.0,-9.84,6.49,6.34,13.99,6.29,5.21,1.044,0.0,7.410552,7.04,7.053,7.1,0.0,8.72
2024-03-30 20:45:00,-7.0,2024-03-31 03:45:00,7999.0,12.9,11.95,4.15547,0.0,0.0,0.0,10.46,103.3,86.4,79.43,,405.0,25.18,0.0,-9.84,5.59,5.41,10.25,5.39,4.42,0.718,0.0,7.409913,7.05,7.062,7.1,0.0,8.72
2024-03-30 21:00:00,-7.0,2024-03-31 04:00:00,7999.0,12.94,11.95,4.126873,0.0,0.0,0.0,10.44,103.1,86.2,79.97,,404.9,24.97,0.0,-9.84,5.13,5.05,7.71,5.04,4.41,0.222,0.0,7.407872,7.04,7.06,7.1,0.0,8.72
2024-03-30 21:15:00,-7.0,2024-03-31 04:15:00,7999.0,12.93,11.95,4.136623,0.0,0.0,0.0,10.43,103.0,86.1,79.84,,404.9,25.04,0.0,-9.84,4.84,4.8,6.74,4.82,3.98,0.272,0.0,7.408569,7.03,7.05,7.1,0.0,8.72
2024-03-30 21:30:00,-7.0,2024-03-31 04:30:00,7999.0,12.92,11.95,4.128538,0.0,0.0,0.0,10.42,102.8,86.0,79.02,,404.9,24.98,0.0,-9.84,4.61,4.54,6.22,4.53,3.79,0.193,0.0,7.407991,7.01,7.038,7.0,0.0,8.71
2024-03-30 21:45:00,-7.0,2024-03-31 04:45:00,7999.0,12.92,11.95,4.133629,0.0,0.0,0.0,10.41,102.6,85.8,78.75,,404.9,25.02,0.0,-9.84,4.51,4.45,8.77,4.46,3.56,0.38,0.0,7.408355,6.99,7.014,7.0,0.0,8.71
2024-03-30 22:00:00,-7.0,2024-03-31 05:00:00,7999.0,12.91,11.95,4.1246,0.0,0.0,0.0,10.4,102.5,85.7,80.1,,404.9,24.96,0.0,-9.84,4.33,4.25,6.96,4.25,3.36,0.278,0.0,7.407709,6.97,6.997,7.0,0.0,8.71
2024-03-30 22:15:00,-7.0,2024-03-31 05:15:00,7999.0,12.91,11.95,4.142283,0.0,0.0,0.0,10.4,102.5,85.7,80.5,,405.0,25.08,0.0,-9.84,4.26,4.18,6.27,4.18,3.38,0.223,0.0,7.408973,6.97,6.988,7.0,0.0,8.71
2024-03-30 22:30:00,-7.0,2024-03-31 05:30:00,7999.0,12.9,11.95,4.178272,0.0,0.0,0.0,10.39,102.3,85.6,80.3,,405.1,25.34,0.0,-9.84,4.72,4.23,14.66,4.12,3.17,2.882,0.0,7.41153,6.96,6.979,7.0,0.0,8.71
2024-03-30 22:45:00,-7.0,2024-03-31 05:45:00,7999.0,12.9,11.95,4.222263,0.0,0.0,0.0,10.39,102.3,85.5,80.5,,405.2,25.65,0.0,-9.84,4.0,3.91,5.98,3.92,3.34,0.228,0.0,7.414628,6.92,6.954,7.0,0.0,8.71
2024-03-30 23:00:00,-7.0,2024-03-31 06:00:00,7999.0,12.89,11.95,4.253448,0.0,0.0,0.0,10.38,102.1,85.4,81.1,,405.4,25.869999999999997,0.0,-9.84,4.08,3.98,6.53,3.97,3.21,0.394,0.0,7.416804,6.89,6.92,6.9,0.0,8.71
2024-03-30 23:15:00,-7.0,2024-03-31 06:15:00,7999.0,12.89,11.95,4.251306,0.0,0.0,0.0,10.37,101.9,85.2,82.8,,405.6,25.85,0.0,-9.84,3.96,3.93,5.44,3.94,3.3,0.17,0.0,7.416655,6.86,6.893,6.9,0.0,8.7
2024-03-30 23:30:00,-7.0,2024-03-31 06:30:00,7999.0,12.88,11.95,4.280386,0.0,0.0,0.0,10.36,101.8,85.1,83.1,,405.7,26.05,0.0,-9.84,3.87,3.81,5.88,3.8,3.27,0.147,0.0,7.418673,6.83,6.861,6.9,0.0,8.7
